hospital_key,hospital_name,state,ccn,ein,npi_type_2,transparency_hospital_name,transparency_address,procedure_code,procedure_code_type,procedure_description,match_method,payer_name,payer_name_normalized,plan_name,rate_type,negotiated_amount,currency,rate_raw,negotiated_value_source,charge_methodology,rate_note,gross_charge,discounted_cash,deidentified_min,deidentified_max,implant_manufacturer,implant_product,implant_code,implant_rate,cms_ccn,cms_provider_name,cms_city,cms_state,cms_zip5,cms_drg_cd,cms_tot_dschrgs,cms_avg_mdcr_pymt_amt,cms_avg_submtd_cvrd_chrg,commercial_to_medicare_ratio,cms_match_status,cms_match_confidence,entity_resolution_method,source_file_url,source_file_name,source_row_index,source_json_path,parser_strategy,template_version_raw,template_family,extractor_version,dq_flags,extracted_at,cms_snapshot_hash
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS DELTA HEALTH SYS,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS FISERV HLTH WAUSAU,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS GILSBAR,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS GOVERNMENT WIDE,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS HEALTHSMART BENEFIT SOLUTIONS,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS HMO,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS MEDICA,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS MERITAIN HEALTH,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS MOUNTAIN STATES,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS OF AZ PPO,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS OTHER,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS OUT OF STATE,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS PINNACLE CLAIMS MANAGEMENT,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS PRF BNFT SVC BASHAS,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS SOUTHWEST MULTI-CRAFT HEALTH & WELFARE TRUST,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS SUMMIT ADMINISTRATIONS SERVICES,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS SW SERVICE ADMIN,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS TALL TREE ADMIN,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS WEB TPA,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS ZENITH AMERICAN SOLUTIONS,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,drg_fallback,BLUE CROSS BLUE SHIELD,blue cross blue shield,BLUE CROSS ZENITH OPERATING ENGINEERS,negotiated,47186.78,USD,,negotiated_dollar,FEE SCHEDULE,,148468.62,74234.31,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,3.703469791271706,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,3647,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,27447,CPT,PR ARTHRP KNE CONDYLE&PLATU MEDIAL&LAT COMPARTMENTS,hcpcs_exact,CIGNA,cigna,CIGNA,negotiated,2234.36,USD,,negotiated_dollar,FEE SCHEDULE,,3643.26,1821.63,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,0.1753644720581877,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,6932,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,27447,CPT,PR ARTHRP KNE CONDYLE&PLATU MEDIAL&LAT COMPARTMENTS,hcpcs_exact,CIGNA,cigna,CIGNA EMPLOYEE ASSISTANCE PROGRAM,negotiated,2234.36,USD,,negotiated_dollar,FEE SCHEDULE,,3643.26,1821.63,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,0.1753644720581877,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,6932,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,27447,CPT,PR ARTHRP KNE CONDYLE&PLATU MEDIAL&LAT COMPARTMENTS,hcpcs_exact,CIGNA,cigna,CIGNA GREAT WEST,negotiated,2234.36,USD,,negotiated_dollar,FEE SCHEDULE,,3643.26,1821.63,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,0.1753644720581877,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,6932,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,27447,CPT,PR ARTHRP KNE CONDYLE&PLATU MEDIAL&LAT COMPARTMENTS,hcpcs_exact,CIGNA,cigna,CIGNA INDIVIDUAL FAMILY PLAN,negotiated,2234.36,USD,,negotiated_dollar,FEE SCHEDULE,,3643.26,1821.63,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,0.1753644720581877,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,6932,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,27447,CPT,PR ARTHRP KNE CONDYLE&PLATU MEDIAL&LAT COMPARTMENTS,hcpcs_exact,CIGNA,cigna,CIGNA LOCAL PLUS,negotiated,2234.36,USD,,negotiated_dollar,FEE SCHEDULE,,3643.26,1821.63,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,0.1753644720581877,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,6932,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,27447,CPT,PR ARTHRP KNE CONDYLE&PLATU MEDIAL&LAT COMPARTMENTS,hcpcs_exact,CIGNA,cigna,CIGNA MEDICARE SUPPLEMENT,negotiated,2234.36,USD,,negotiated_dollar,FEE SCHEDULE,,3643.26,1821.63,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,0.1753644720581877,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,6932,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,27447,CPT,PR ARTHRP KNE CONDYLE&PLATU MEDIAL&LAT COMPARTMENTS,hcpcs_exact,CIGNA,cigna,CIGNA NON CONTRACTED,negotiated,2234.36,USD,,negotiated_dollar,FEE SCHEDULE,,3643.26,1821.63,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,0.1753644720581877,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,6932,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
honorhealth-deer-valley-medical-center,HonorHealth Deer Valley Medical Center,AZ,030092,,,,,27447,CPT,PR ARTHRP KNE CONDYLE&PLATU MEDIAL&LAT COMPARTMENTS,hcpcs_exact,CIGNA,cigna,CIGNA OPEN ACCESS PLUS,negotiated,2234.36,USD,,negotiated_dollar,FEE SCHEDULE,,3643.26,1821.63,,,,,,,030092,Honorhealth Deer Valley Medical Center,Phoenix,AZ,85027,470,17.0,12741.23529,130271.1765,0.1753644720581877,matched_ccn_roster,high,config_ccn,https://www.honorhealth.com/sites/default/files/2023-12/860181654_honorhealthdvmc_standardcharges.csv,e4cfb9329fecb823_860181654_honorhealthdvmc_standardcharges.csv,6932,,csv_wide_standardcharges|csv_v2,2.0.0,v2,0.1.0,,2026-03-24T23:29:30Z,40c042a30c44f626005b0330f963f4147f9a2ad2da5f1dc800e8b980ca59c766
